sale_id,region,category,payment_method,amount
4697,East,Clothing,cash,15.0
4698,South,Electronics,credit_card,27.7
4699,South,Electronics,debit_card,469.18
4700,South,Clothing,credit_card,73.99
4701,West,Sports,debit_card,426.74
4702,South,Electronics,credit_card,192.74
4703,South,Electronics,credit_card,256.64
4704,West,Grocery,credit_card,209.51
4705,West,Clothing,credit_card,344.27
4706,North,Grocery,cash,398.59
4707,South,Sports,debit_card,235.2
4708,West,Electronics,cash,273.26
4709,South,Electronics,cash,21.23
4710,South,Electronics,debit_card,344.49
4711,North,Sports,debit_card,195.28
4712,North,Clothing,cash,377.05
4713,South,Electronics,credit_card,139.2
4714,East,Electronics,cash,199.68
4715,South,Clothing,cash,49.77
4716,South,Electronics,debit_card,248.56
4717,North,Grocery,debit_card,283.02
4718,East,Sports,debit_card,235.65
4719,North,Sports,credit_card,353.21
4720,South,Electronics,cash,260.95
4721,West,Grocery,debit_card,39.62
4722,East,Grocery,debit_card,331.45
4723,West,Sports,debit_card,490.05
4724,East,Clothing,cash,120.11
4725,West,Grocery,credit_card,158.13
4726,West,Clothing,debit_card,102.99
4727,South,Sports,credit_card,222.58
4728,North,Electronics,debit_card,484.64
4729,East,Clothing,debit_card,336.08
4730,East,Grocery,debit_card,340.02
4731,North,Electronics,cash,370.13
4732,North,Sports,credit_card,323.34
4733,East,Electronics,cash,304.38
4734,West,Grocery,credit_card,108.5
4735,East,Clothing,credit_card,362.88
4736,East,Sports,credit_card,445.59
4737,North,Grocery,cash,125.57
4738,South,Grocery,credit_card,475.19
4739,North,Clothing,credit_card,48.56
4740,East,Sports,debit_card,23.71
4741,East,Grocery,debit_card,391.4
4742,West,Grocery,debit_card,172.1
4743,West,Sports,cash,358.93
4744,East,Grocery,credit_card,186.64
4745,South,Sports,debit_card,286.52
4746,East,Sports,debit_card,466.28
4747,West,Electronics,debit_card,112.22
4748,East,Clothing,credit_card,96.77
4749,East,Grocery,credit_card,272.39
4750,North,Grocery,cash,459.36
4751,East,Electronics,debit_card,100.83
4752,West,Clothing,debit_card,395.4
4753,East,Sports,debit_card,158.02
4754,West,Clothing,credit_card,428.19
4755,South,Electronics,debit_card,436.36
4756,East,Clothing,credit_card,190.29
4757,North,Grocery,credit_card,198.55
4758,East,Electronics,cash,477.29
4759,South,Clothing,credit_card,471.07
4760,North,Grocery,debit_card,444.2
4761,South,Electronics,debit_card,287.62
4762,South,Sports,credit_card,61.08
4763,North,Electronics,cash,326.35
4764,North,Sports,cash,412.76
4765,South,Clothing,credit_card,48.91
4766,West,Electronics,cash,147.62
4767,South,Clothing,debit_card,409.67
4768,East,Clothing,debit_card,445.7
4769,West,Grocery,debit_card,423.63
4770,West,Electronics,credit_card,253.64
4771,South,Electronics,cash,269.23
4772,East,Clothing,credit_card,453.42
4773,West,Sports,credit_card,292.88
4774,West,Grocery,debit_card,102.27
4775,West,Electronics,credit_card,146.54
4776,North,Electronics,cash,353.13
4777,South,Sports,cash,40.81
4778,East,Grocery,cash,264.38
4779,North,Electronics,credit_card,461.18
4780,West,Clothing,cash,72.73
4781,East,Clothing,debit_card,236.93
4782,South,Electronics,debit_card,22.97
4783,East,Clothing,cash,349.23
4784,North,Clothing,debit_card,269.25
4785,North,Sports,credit_card,455.13
4786,South,Electronics,credit_card,195.26
4787,East,Grocery,cash,85.55
4788,West,Clothing,cash,23.13
4789,South,Sports,credit_card,178.55
4790,East,Grocery,cash,344.61
4791,South,Clothing,credit_card,83.88
4792,West,Clothing,cash,311.81
4793,South,Electronics,debit_card,188.16
4794,West,Clothing,debit_card,120.5
4795,South,Sports,debit_card,52.68
4796,East,Electronics,debit_card,204.58
4797,North,Sports,credit_card,260.61
4798,West,Sports,credit_card,384.6
4799,South,Clothing,debit_card,28.9
4800,North,Sports,credit_card,86.43
4801,North,Grocery,cash,424.21
4802,South,Clothing,cash,53.92
4803,West,Sports,cash,383.4
4804,East,Sports,debit_card,108.15
4805,West,Grocery,credit_card,81.12
4806,South,Clothing,credit_card,476.62
4807,North,Electronics,cash,153.1
4808,South,Grocery,cash,495.29
4809,South,Clothing,credit_card,369.78
4810,East,Sports,credit_card,194.74
4811,East,Clothing,debit_card,331.48
4812,West,Clothing,cash,397.27
4813,West,Clothing,credit_card,428.99
4814,North,Electronics,debit_card,204.44
4815,West,Grocery,credit_card,415.56
4816,North,Sports,cash,164.48
4817,East,Electronics,cash,285.23
4818,South,Electronics,cash,45.15
4819,West,Clothing,debit_card,333.94
4820,East,Sports,credit_card,289.75
4821,West,Grocery,debit_card,41.0
4822,East,Sports,credit_card,187.15
4823,East,Electronics,credit_card,469.02
4824,North,Grocery,credit_card,219.78
4825,East,Electronics,credit_card,287.45
4826,East,Grocery,debit_card,143.09
4827,North,Sports,cash,492.54
4828,East,Sports,cash,253.36
4829,South,Electronics,debit_card,403.68
4830,South,Electronics,debit_card,92.68
4831,South,Electronics,credit_card,315.15
4832,West,Electronics,credit_card,367.19
4833,North,Clothing,debit_card,45.91
4834,South,Clothing,cash,220.7
4835,West,Sports,cash,287.6
4836,West,Sports,credit_card,287.53
4837,West,Clothing,credit_card,90.84
4838,West,Sports,credit_card,49.15
4839,South,Clothing,debit_card,329.5
4840,North,Sports,debit_card,350.77
4841,West,Sports,debit_card,126.24
4842,South,Grocery,credit_card,66.49
4843,North,Sports,debit_card,161.3
4844,North,Grocery,credit_card,124.26
4845,South,Electronics,credit_card,69.32
4846,North,Grocery,credit_card,389.55
4847,West,Sports,debit_card,496.66
4848,West,Grocery,debit_card,13.37
4849,North,Electronics,credit_card,216.22
4850,West,Sports,debit_card,161.5
4851,West,Sports,debit_card,155.89
4852,West,Sports,debit_card,443.56
4853,North,Sports,credit_card,198.97
4854,East,Sports,cash,495.4
4855,East,Grocery,credit_card,21.3
4856,South,Grocery,debit_card,352.53
4857,West,Clothing,credit_card,298.54
4858,West,Grocery,cash,219.05
4859,South,Sports,debit_card,48.75
4860,East,Clothing,cash,351.01
4861,South,Grocery,credit_card,34.28
4862,East,Sports,cash,13.9
4863,East,Grocery,credit_card,89.14
4864,South,Sports,debit_card,340.47
4865,West,Grocery,credit_card,493.85
4866,East,Grocery,cash,314.17
4867,East,Sports,debit_card,462.08
4868,West,Sports,credit_card,156.28
4869,East,Grocery,debit_card,375.21
4870,East,Grocery,credit_card,397.94
4871,East,Electronics,debit_card,289.0
4872,South,Clothing,cash,472.93
4873,East,Grocery,cash,230.94
4874,South,Grocery,debit_card,139.26
4875,South,Clothing,credit_card,33.39
4876,East,Sports,credit_card,306.66
4877,West,Clothing,cash,337.81
4878,East,Electronics,credit_card,87.27
4879,North,Sports,credit_card,39.99
4880,South,Electronics,debit_card,383.23
4881,West,Grocery,debit_card,450.63
4882,East,Clothing,debit_card,318.85
4883,West,Grocery,debit_card,241.58
4884,South,Clothing,credit_card,129.77
4885,North,Grocery,debit_card,287.68
4886,East,Sports,credit_card,82.71
4887,South,Electronics,credit_card,79.3
4888,East,Electronics,credit_card,391.6
4889,South,Sports,debit_card,430.65
4890,East,Sports,credit_card,172.08
4891,East,Sports,credit_card,282.13
4892,West,Electronics,cash,308.65
4893,North,Grocery,cash,186.64
4894,East,Clothing,debit_card,350.92
4895,West,Sports,credit_card,51.47
4896,South,Grocery,credit_card,443.66
4897,East,Clothing,credit_card,416.12
4898,South,Clothing,credit_card,430.41
4899,South,Grocery,debit_card,153.45
4900,East,Sports,credit_card,331.45
4901,North,Grocery,credit_card,335.01
4902,West,Sports,cash,417.29
4903,North,Grocery,cash,356.84
4904,South,Grocery,debit_card,379.1
4905,North,Clothing,cash,53.94
4906,West,Sports,debit_card,41.56
4907,East,Clothing,credit_card,158.03
4908,East,Electronics,credit_card,121.91
4909,East,Electronics,credit_card,89.37
4910,East,Sports,debit_card,175.79
4911,West,Grocery,cash,437.35
4912,South,Clothing,credit_card,75.4
4913,South,Clothing,credit_card,76.78
4914,South,Grocery,debit_card,291.07
4915,North,Clothing,credit_card,440.13
4916,South,Electronics,credit_card,106.66
4917,West,Sports,debit_card,43.18
4918,North,Sports,debit_card,188.95
4919,North,Sports,debit_card,79.58
4920,West,Grocery,debit_card,132.07
4921,North,Clothing,debit_card,324.46
4922,South,Electronics,credit_card,471.37
4923,South,Clothing,cash,295.04
4924,East,Sports,credit_card,125.14
4925,South,Grocery,cash,459.77
4926,South,Electronics,credit_card,274.69
4927,West,Electronics,cash,406.65
4928,North,Electronics,debit_card,361.67
4929,South,Clothing,debit_card,35.54
4930,East,Electronics,debit_card,409.02
4931,West,Grocery,cash,442.72
4932,West,Electronics,debit_card,324.67
4933,West,Grocery,debit_card,212.82
4934,South,Grocery,credit_card,199.3
4935,South,Sports,credit_card,396.42
4936,West,Clothing,debit_card,257.84
4937,North,Clothing,credit_card,165.16
4938,North,Grocery,debit_card,203.16
4939,East,Grocery,cash,365.11
4940,South,Clothing,debit_card,132.06
4941,South,Sports,cash,387.02
4942,North,Clothing,credit_card,73.7
4943,North,Electronics,credit_card,270.15
4944,North,Clothing,cash,179.86
4945,West,Electronics,cash,459.0
4946,North,Sports,credit_card,432.85
4947,West,Grocery,cash,27.67
4948,South,Clothing,debit_card,60.75
4949,East,Grocery,credit_card,303.11
4950,North,Sports,credit_card,94.61
4951,South,Sports,debit_card,376.73
4952,South,Clothing,cash,232.66
4953,South,Electronics,debit_card,430.01
4954,South,Clothing,credit_card,194.08
4955,West,Grocery,cash,407.35
4956,West,Clothing,credit_card,372.62
4957,North,Clothing,credit_card,488.32
4958,East,Grocery,debit_card,439.83
4959,North,Grocery,cash,421.9
4960,West,Grocery,credit_card,142.77
4961,North,Clothing,credit_card,431.49
4962,West,Grocery,credit_card,309.92
4963,East,Clothing,cash,229.62
4964,East,Clothing,debit_card,219.3
4965,South,Clothing,cash,373.13
4966,West,Clothing,debit_card,100.64
4967,West,Sports,debit_card,399.45
4968,South,Grocery,cash,85.27
4969,West,Electronics,debit_card,181.15
4970,North,Clothing,cash,75.57
4971,East,Clothing,credit_card,300.34
4972,North,Electronics,debit_card,462.79
4973,West,Clothing,credit_card,84.3
4974,East,Grocery,cash,353.55
4975,West,Clothing,debit_card,129.74
4976,South,Sports,credit_card,415.07
4977,East,Clothing,credit_card,221.42
4978,North,Grocery,cash,137.01
4979,North,Grocery,credit_card,105.32
4980,North,Clothing,cash,273.77
4981,North,Electronics,debit_card,291.21
4982,South,Clothing,credit_card,411.27
4983,North,Clothing,credit_card,56.24
4984,South,Electronics,debit_card,377.1
4985,North,Grocery,cash,85.29
4986,West,Sports,cash,254.76
4987,West,Grocery,credit_card,60.95
4988,North,Grocery,debit_card,282.57
4989,North,Sports,debit_card,494.52
4990,South,Electronics,credit_card,399.36
4991,South,Sports,debit_card,322.76
4992,West,Clothing,debit_card,265.18
4993,West,Sports,debit_card,473.41
4994,West,Grocery,cash,68.19
4995,West,Clothing,credit_card,155.14
4996,South,Electronics,cash,79.05
4997,West,Clothing,credit_card,46.8
4998,South,Electronics,debit_card,348.19
4999,North,Grocery,credit_card,309.75
5000,South,Electronics,debit_card,369.04
